game_id,season,season_week,family,model,bucket,selected_side,price_american,price_decimal,edge_pp,p_model,implied_ev,w,p_push,profit,breakeven,reconstructed_line,reconstructed_book
2020_02_WAS_ARI,2020,02,ML_QBELO_DISAGREEMENT,QB_ELO,8-12,away,270,3.7,10.006305275457866,0.360441247465762,0.3336326156233196,0,0,-1.0,0.27027027027027023,7.0,fanduel
2020_02_WAS_ARI,2020,02,LONG_DOG_201+_CONTEXT,QB_ELO,LONG201+,away,270,3.7,10.006305275457866,0.360441247465762,0.3336326156233196,0,0,-1.0,0.27027027027027023,7.0,fanduel
2020_03_CAR_LAC,2020,03,ML_QBELO_DISAGREEMENT,QB_ELO,4-8,away,240,3.4,4.720609987506203,0.32899083385859296,0.11856883511921601,1,0,2.4,0.29411764705882354,6.5,draftkings
2020_03_CAR_LAC,2020,03,LONG_DOG_201+_CONTEXT,QB_ELO,LONG201+,away,240,3.4,4.720609987506203,0.32899083385859296,0.11856883511921601,1,0,2.4,0.29411764705882354,6.5,draftkings
2020_03_CAR_LAC,2020,03,ML_XGB_DISAGREEMENT,XGB,0-2,away,240,3.4,1.6133585718617505,0.29791831970214844,0.012922286987304688,1,0,2.4,0.29411764705882354,6.5,draftkings
2020_03_CAR_LAC,2020,03,LONG_DOG_201+_CONTEXT,XGB,LONG201+,away,240,3.4,1.6133585718617505,0.29791831970214844,0.012922286987304688,1,0,2.4,0.29411764705882354,6.5,draftkings
2020_03_CAR_LAC,2020,03,ML_AVG_DISAGREEMENT,AVG,2-4,away,240,3.4,3.1669842796839767,0.3134545767803707,0.06574556105326024,1,0,2.4,0.29411764705882354,6.5,draftkings
2020_03_CAR_LAC,2020,03,LONG_DOG_201+_CONTEXT,AVG,LONG201+,away,240,3.4,3.1669842796839767,0.3134545767803707,0.06574556105326024,1,0,2.4,0.29411764705882354,6.5,draftkings
2020_03_CAR_LAC,2020,03,ML_CORROBORATED_DISAGREEMENT,CORROB,2-4,away,240,3.4,3.1669842796839767,0.3134545767803707,0.06574556105326024,1,0,2.4,0.29411764705882354,6.5,draftkings
2020_03_CHI_ATL,2020,03,ML_QBELO_DISAGREEMENT,QB_ELO,4-8,away,120,2.2,6.873382380855181,0.5226884283480978,0.14991454236581525,1,0,1.2,0.45454545454545453,2.5,fanduel
2020_03_CHI_ATL,2020,03,ML_XGB_DISAGREEMENT,XGB,8-12,home,-135,1.7407407407407407,11.75514730545607,0.6635968685150146,0.15515010445206245,0,0,-1.0,0.574468085106383,2.5,fanduel
2020_03_CHI_ATL,2020,03,ML_AVG_DISAGREEMENT,AVG,2-4,home,-135,1.7407407407407407,2.440882462300442,0.5704542200834584,-0.006987098373239187,0,0,-1.0,0.574468085106383,2.5,fanduel
2020_03_CIN_PHI,2020,03,ML_QBELO_DISAGREEMENT,QB_ELO,2-4,home,-238,1.4201680672268908,3.0472476787132385,0.716981223007615,0.018233837716697066,0,1,0.0,0.7041420118343195,6.0,draftkings
2020_03_CIN_PHI,2020,03,ML_XGB_DISAGREEMENT,XGB,8-12,away,210,3.1,11.016956098259811,0.4236608147621155,0.3133485257625581,0,1,0.0,0.3225806451612903,6.0,draftkings
2020_03_CIN_PHI,2020,03,LONG_DOG_201+_CONTEXT,XGB,LONG201+,away,210,3.1,11.016956098259811,0.4236608147621155,0.3133485257625581,0,1,0.0,0.3225806451612903,6.0,draftkings
2020_03_CIN_PHI,2020,03,ML_AVG_DISAGREEMENT,AVG,2-4,away,210,3.1,3.984854209773281,0.3533397958772502,0.09535336721947552,0,1,0.0,0.3225806451612903,6.0,draftkings
2020_03_CIN_PHI,2020,03,LONG_DOG_201+_CONTEXT,AVG,LONG201+,away,210,3.1,3.984854209773281,0.3533397958772502,0.09535336721947552,0,1,0.0,0.3225806451612903,6.0,draftkings
2020_03_DAL_SEA,2020,03,ML_QBELO_DISAGREEMENT,QB_ELO,0-2,away,198,2.98,1.1102323445527862,0.33477817247598507,-0.0023610460215645057,0,0,-1.0,0.33557046979865773,5.5,fanduel
2020_03_DAL_SEA,2020,03,ML_XGB_DISAGREEMENT,XGB,12+,away,198,2.98,13.506092827514582,0.458736777305603,0.36703559637069705,0,0,-1.0,0.33557046979865773,5.5,fanduel
2020_03_DAL_SEA,2020,03,ML_DOG_VALUE_ZONE,XGB,ZONE,away,198,2.98,13.506092827514582,0.458736777305603,0.36703559637069705,0,0,-1.0,0.33557046979865773,5.5,fanduel
2020_03_DAL_SEA,2020,03,ML_AVG_DISAGREEMENT,AVG,4-8,away,198,2.98,7.308162586033684,0.39675747489079405,0.18233727517456622,0,0,-1.0,0.33557046979865773,5.5,fanduel
2020_03_DAL_SEA,2020,03,ML_CORROBORATED_DISAGREEMENT,CORROB,4-8,away,198,2.98,7.308162586033684,0.39675747489079405,0.18233727517456622,0,0,-1.0,0.33557046979865773,5.5,fanduel
2020_03_DET_ARI,2020,03,ML_QBELO_DISAGREEMENT,QB_ELO,2-4,home,-233,1.4291845493562232,2.8397091401303087,0.7032601262118386,0.00508850656026727,0,0,-1.0,0.6996996996996997,-5.0,draftkings
2020_03_DET_ARI,2020,03,ML_XGB_DISAGREEMENT,XGB,8-12,home,-233,1.4291845493562232,10.786504117060458,0.7827280759811401,0.11866287253956931,0,0,-1.0,0.6996996996996997,-5.0,draftkings
2020_03_DET_ARI,2020,03,ML_AVG_DISAGREEMENT,AVG,4-8,home,-233,1.4291845493562232,6.813106628595378,0.7429941010964893,0.06187568954991818,0,0,-1.0,0.6996996996996997,-5.0,draftkings
2020_03_DET_ARI,2020,03,ML_CORROBORATED_DISAGREEMENT,CORROB,4-8,home,-233,1.4291845493562232,6.813106628595378,0.7429941010964893,0.06187568954991818,0,0,-1.0,0.6996996996996997,-5.0,draftkings
2020_03_GB_NO,2020,03,ML_QBELO_DISAGREEMENT,QB_ELO,8-12,away,152,2.52,8.487385072017545,0.4614835534819799,0.1629385547745894,1,0,1.52,0.3968253968253968,3.5,fanduel
2020_03_GB_NO,2020,03,ML_DOG_VALUE_ZONE,QB_ELO,ZONE,away,152,2.52,8.487385072017545,0.4614835534819799,0.1629385547745894,1,0,1.52,0.3968253968253968,3.5,fanduel
2020_03_GB_NO,2020,03,ML_XGB_DISAGREEMENT,XGB,12+,away,152,2.52,16.040582472499672,0.5370155274868011,0.353279129266739,1,0,1.52,0.3968253968253968,3.5,fanduel
