game_id,season,season_week,family,model,bucket,selected_side,price_american,price_decimal,edge_pp,p_model,implied_ev,w,p_push,profit,breakeven,reconstructed_line,reconstructed_book
2023_02_CHI_TB,2023,02,ML_QBELO_DISAGREEMENT,QB_ELO,12+,home,-142,1.704225352112676,20.759811843679042,0.763170628784512,0.30061473356233726,1,0,0.704225,0.5867768595041323,2.5,draftkings
2023_02_CLE_PIT,2023,02,ML_QBELO_DISAGREEMENT,QB_ELO,8-12,home,120,2.2,11.685588751392833,0.5590398588194149,0.22988768940271287,1,0,1.2,0.45454545454545453,-2.5,fanduel
2023_02_GB_ATL,2023,02,ML_QBELO_DISAGREEMENT,QB_ELO,8-12,away,130,2.3,11.595456692397265,0.5336206688747585,0.22732753841194442,0,0,-1.0,0.4347826086956522,3.0,draftkings
2023_02_IND_HOU,2023,02,ML_QBELO_DISAGREEMENT,QB_ELO,2-4,home,-108,1.925925925925926,2.635516745122896,0.5228954386939635,0.00705788192911494,0,0,-1.0,0.5192307692307692,1.0,draftkings
2023_02_KC_JAX,2023,02,ML_QBELO_DISAGREEMENT,QB_ELO,0-2,away,-172,1.5813953488372094,1.133465481212148,0.609604123291726,-0.035974874794479805,1,0,0.581395,0.6323529411764706,3.5,draftkings
2023_02_LAC_TEN,2023,02,ML_QBELO_DISAGREEMENT,QB_ELO,8-12,home,128,2.2800000000000002,10.044157520199509,0.5292610811735725,0.20671526507574556,1,0,1.28,0.43859649122807015,2.5,draftkings
2023_02_LV_BUF,2023,02,ML_QBELO_DISAGREEMENT,QB_ELO,2-4,away,315,4.15,2.571514971262878,0.27140073724286495,0.12631305955788963,0,0,-1.0,0.24096385542168672,8.0,draftkings
2023_02_LV_BUF,2023,02,LONG_DOG_201+_CONTEXT,QB_ELO,LONG201+,away,315,4.15,2.571514971262878,0.27140073724286495,0.12631305955788963,0,0,-1.0,0.24096385542168672,8.0,draftkings
2023_02_MIA_NE,2023,02,ML_QBELO_DISAGREEMENT,QB_ELO,4-8,home,108,2.08,7.239661105198003,0.534544042299778,0.11185160798353833,0,0,-1.0,0.4807692307692307,2.5,fanduel
2023_02_MIN_PHI,2023,02,ML_QBELO_DISAGREEMENT,QB_ELO,4-8,away,220,3.2,5.05542643927856,0.3546610049923351,0.1349152159754723,0,0,-1.0,0.3125,6.5,fanduel
2023_02_MIN_PHI,2023,02,LONG_DOG_201+_CONTEXT,QB_ELO,LONG201+,away,220,3.2,5.05542643927856,0.3546610049923351,0.1349152159754723,0,0,-1.0,0.3125,6.5,fanduel
2023_02_NO_CAR,2023,02,ML_QBELO_DISAGREEMENT,QB_ELO,8-12,home,140,2.4,8.0762683654224,0.46642187519828915,0.11941250047589391,0,0,-1.0,0.4166666666666667,3.0,draftkings
