season,week,season_type,game_id,away_team,home_team,feature_as_of_utc,historical_identity_usage,feature_builder,away_actual_starting_qb_gsis_id,home_actual_starting_qb_gsis_id,away_passing_epa,home_passing_epa,away_prior_dropbacks,home_prior_dropbacks,qb_passing_epa_net_home_minus_away
2018,15,REG,2018_15_ARI_ATL,ARI,ATL,2018-12-11T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0034343,00-0026143,-0.17728826381822466,0.11187823555217147,343.0,540.0,0.2891664993703961
2018,15,REG,2018_15_CLE_DEN,CLE,DEN,2018-12-11T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0034855,00-0028986,0.00685586253164552,-0.035722553934321014,399.0,483.0,-0.04257841646596654
2018,15,REG,2018_15_DAL_IND,DAL,IND,2018-12-11T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0033077,00-0029668,-0.003007843753302101,0.08923396324064506,466.0,546.0,0.09224180699394716
2018,15,REG,2018_15_DET_BUF,DET,BUF,2018-12-11T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0026498,00-0034857,-0.015267181914846049,-0.09646106441521139,499.0,252.0,-0.08119388250036534
2018,15,REG,2018_15_GB_CHI,GB,CHI,2018-12-11T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0023459,00-0033869,0.039931584313060195,0.027019855486892185,534.0,371.0,-0.01291172882616801
2018,15,REG,2018_15_HOU_NYJ,HOU,NYJ,2018-12-11T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0033537,00-0034869,0.055811544296730776,-0.07019389545269962,448.0,334.0,-0.1260054397494304
2018,15,REG,2018_15_LAC_KC,LAC,KC,2018-12-11T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0022942,00-0033873,0.1926882064586036,0.23309021629488424,432.0,505.0,0.040402009836280645
2018,15,REG,2018_15_MIA_MIN,MIA,MIN,2018-12-11T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0029701,00-0029604,-0.03560758464193098,-0.009321634473464534,216.0,556.0,0.026285950168466445
2018,15,REG,2018_15_NE_PIT,NE,PIT,2018-12-11T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0019596,00-0022924,0.1055846940040021,0.1435972575179327,495.0,564.0,0.038012563513930606
2018,15,REG,2018_15_NO_CAR,NO,CAR,2018-12-11T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0020531,00-0027939,0.2139248568786638,0.04612284561329587,428.0,467.0,-0.16780201126536792
2018,15,REG,2018_15_OAK_CIN,LV,CIN,2018-12-11T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0031280,00-0032436,0.009161823112885038,-0.030956792713789844,498.0,108.0,-0.04011861582667488
2018,15,REG,2018_15_PHI_LA,PHI,LAR,2018-12-11T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0029567,00-0033106,-0.08477988294277067,0.12654503569236342,87.0,487.0,0.21132491863513408
2018,15,REG,2018_15_SEA_SF,SEA,SF,2018-12-11T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0029263,00-0033319,0.0660104882952168,0.027653734846137933,385.0,184.0,-0.038356753449078865
2018,15,REG,2018_15_TB_BAL,TB,BAL,2018-12-11T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0031503,00-0034796,0.04888502425029682,-0.060023298729670396,292.0,110.0,-0.10890832297996722
2018,15,REG,2018_15_TEN_NYG,TEN,NYG,2018-12-11T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0032268,00-0022803,-0.0008895058140683983,0.006644003336206017,337.0,501.0,0.007533509150274415
2018,15,REG,2018_15_WAS_JAX,WAS,JAX,2018-12-11T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0026300,00-0033104,-0.01466820393222791,-0.07893597649593913,16.0,108.0,-0.06426777256371122
2018,16,REG,2018_16_ATL_CAR,ATL,CAR,2018-12-18T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0026143,00-0031800,0.10979891861083493,-0.051303863274847594,578.0,4.0,-0.16110278188568253
2018,16,REG,2018_16_BAL_LAC,BAL,LAC,2018-12-18T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0034796,00-0022942,-0.056159720020315704,0.1910480274775358,135.0,475.0,0.24720774749785152
2018,16,REG,2018_16_BUF_NE,BUF,NE,2018-12-18T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0034857,00-0019596,-0.08572747603825644,0.10266634111613815,279.0,532.0,0.18839381715439457
2018,16,REG,2018_16_CHI_SF,CHI,SF,2018-12-18T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0033869,00-0033319,0.045693176742613056,0.045159634884225766,400.0,216.0,-0.0005335418583872903
2018,16,REG,2018_16_CIN_CLE,CIN,CLE,2018-12-18T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0032436,00-0034855,-0.043432449436834365,0.0031937241391961496,142.0,432.0,0.046626173576030515
2018,16,REG,2018_16_DEN_OAK,DEN,LV,2018-12-18T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0028986,00-0031280,-0.03347010099663458,0.003231694458159736,533.0,541.0,0.03670179545479432
2018,16,REG,2018_16_GB_NYJ,GB,NYJ,2018-12-18T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0023459,00-0034869,0.03640194748657402,-0.05681320330898968,581.0,375.0,-0.0932151507955637
2018,16,REG,2018_16_HOU_PHI,HOU,PHI,2018-12-18T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0033537,00-0029567,0.062097555369193355,-0.054958976716695904,482.0,118.0,-0.11705653208588926
2018,16,REG,2018_16_JAX_MIA,JAX,MIA,2018-12-18T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0033104,00-0029701,-0.12301982276672857,-0.07311740478299171,131.0,249.0,0.04990241798373686
2018,16,REG,2018_16_KC_SEA,KC,SEA,2018-12-18T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0033873,00-0029263,0.23539456772613554,0.07562905923642885,541.0,419.0,-0.1597655084897067
2018,16,REG,2018_16_LA_ARI,LAR,ARI,2018-12-18T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0033106,00-0034343,0.1145645622302148,-0.20217742823411147,542.0,371.0,-0.3167419904643263
2018,16,REG,2018_16_MIN_DET,MIN,DET,2018-12-18T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0029604,00-0026498,-0.010950432361389435,-0.010357936081988565,579.0,528.0,0.0005924962794008701
2018,16,REG,2018_16_NYG_IND,NYG,IND,2018-12-18T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0022803,00-0029668,-0.00871839146780599,0.09447493973609239,548.0,573.0,0.10319333120389838
2018,16,REG,2018_16_PIT_NO,PIT,NO,2018-12-18T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0022924,00-0020531,0.14228351626561905,0.19285632537634542,600.0,465.0,0.05057280911072637
2018,16,REG,2018_16_TB_DAL,TB,DAL,2018-12-18T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0031503,00-0033077,0.02982794450969444,-0.018879357034371803,318.0,508.0,-0.048707301544066245
2018,16,REG,2018_16_WAS_TEN,WAS,TEN,2018-12-18T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0026300,00-0032268,-0.002453966567461295,-0.007430751050919898,44.0,358.0,-0.004976784483458603
2018,17,REG,2018_17_ARI_SEA,ARI,SEA,2018-12-25T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0034343,00-0029263,-0.21195506713713186,0.09082582041735317,398.0,451.0,0.302780887554485
2018,17,REG,2018_17_ATL_TB,ATL,TB,2018-12-25T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0026143,00-0031503,0.11349297017704782,0.040538117384863084,605.0,369.0,-0.07295485279218474
2018,17,REG,2018_17_CAR_NO,CAR,NO,2018-12-25T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0034577,00-0031237,-0.040661697509225575,-0.054449120220828366,4.0,1.0,-0.013787422711602791
2018,17,REG,2018_17_CHI_MIN,CHI,MIN,2018-12-25T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0033869,00-0029604,0.05788011395521925,0.0008139026784136309,432.0,609.0,-0.05706621127680562
2018,17,REG,2018_17_CIN_PIT,CIN,PIT,2018-12-25T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0032436,00-0022924,-0.036565512869016284,0.15279749085289818,164.0,653.0,0.18936300372191445
2018,17,REG,2018_17_CLE_BAL,CLE,BAL,2018-12-25T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0034855,00-0034796,0.024505705857296188,-0.0464466203801288,469.0,160.0,-0.07095232623742498
2018,17,REG,2018_17_DAL_NYG,DAL,NYG,2018-12-25T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0033077,00-0022803,-0.014866896551021856,0.015774536866670845,534.0,581.0,0.030641433417692703
2018,17,REG,2018_17_DET_GB,DET,GB,2018-12-25T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0026498,00-0023459,-0.026605551267982634,0.05196868970160597,562.0,640.0,0.07857424096958861
2018,17,REG,2018_17_IND_TEN,IND,TEN,2018-12-25T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0029668,00-0027948,0.10420907473715404,-0.06015793213202737,621.0,77.0,-0.16436700686918143
2018,17,REG,2018_17_JAX_HOU,JAX,HOU,2018-12-25T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0031407,00-0033537,-0.02643391714159192,0.06884302512728468,403.0,526.0,0.0952769422688766
2018,17,REG,2018_17_LAC_DEN,LAC,DEN,2018-12-25T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0022942,00-0028986,0.1685379099438129,-0.03533470546631545,516.0,571.0,-0.20387261541012835
2018,17,REG,2018_17_MIA_BUF,MIA,BUF,2018-12-25T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0029701,00-0034857,-0.08534096843192251,-0.09977505085366609,274.0,320.0,-0.014434082421743571
2018,17,REG,2018_17_NYJ_NE,NYJ,NE,2018-12-25T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0034869,00-0019596,-0.022930035906597694,0.08440346192699291,412.0,557.0,0.10733349783359061
2018,17,REG,2018_17_OAK_KC,LV,KC,2018-12-25T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0031280,00-0033873,0.008406190234710016,0.23289186742392418,568.0,582.0,0.22448567718921417
2018,17,REG,2018_17_PHI_WAS,PHI,WAS,2018-12-25T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0029567,00-0026300,-0.003241397380820049,-0.01074868669692251,168.0,69.0,-0.0075072893161024605
2018,17,REG,2018_17_SF_LA,SF,LAR,2018-12-25T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0033319,00-0033106,0.03693241661763411,0.1161846814745866,255.0,568.0,0.0792522648569525
2018,18,WC,2018_18_IND_HOU,IND,HOU,2019-01-01T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0029668,00-0033537,0.11211618734117226,0.0628375945577216,657.0,567.0,-0.04927859278345066
2018,18,WC,2018_18_LAC_BAL,LAC,BAL,2019-01-01T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0022942,00-0034796,0.16316643942250506,-0.04337743688787292,540.0,186.0,-0.20654387631037796
2018,18,WC,2018_18_PHI_CHI,PHI,CHI,2019-01-01T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0029567,00-0033869,0.009934965371770771,0.05932738931633165,204.0,458.0,0.04939242394456088
2018,18,WC,2018_18_SEA_DAL,SEA,DAL,2019-01-01T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0029263,00-0033077,0.0762022575144807,0.016091511581523145,478.0,582.0,-0.06011074593295756
2018,19,DIV,2018_19_DAL_LA,DAL,LAR,2019-01-08T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0033077,00-0033106,0.013265728763641007,0.1300548576551538,616.0,594.0,0.11678912889151279
2018,19,DIV,2018_19_IND_KC,IND,KC,2019-01-08T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0029668,00-0033873,0.11258528276094351,0.24540096097678507,689.0,606.0,0.13281567821584156
2018,19,DIV,2018_19_LAC_NE,LAC,NE,2019-01-08T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0022942,00-0019596,0.15456186977281236,0.09648709084150545,573.0,591.0,-0.058074778931306914
2018,19,DIV,2018_19_PHI_NO,PHI,NO,2019-01-08T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0029567,00-0020531,0.02064337013894659,0.1949264242871209,245.0,506.0,0.1742830541481743
2018,20,CON,2018_20_LA_NO,LAR,NO,2019-01-15T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0033106,00-0020531,0.1287989686890858,0.19786922624348924,622.0,546.0,0.06907025755440344
2018,20,CON,2018_20_NE_KC,NE,KC,2019-01-15T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0019596,00-0033873,0.10774126546950141,0.23320788169261314,635.0,651.0,0.12546661622311173
2018,21,SB,2018_21_NE_LA,NE,LAR,2019-01-29T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0019596,00-0033106,0.11604895744754803,0.12396082584792856,681.0,663.0,0.007911868400380523
2019,1,REG,2019_01_ATL_MIN,ATL,MIN,2019-09-03T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0026143,00-0029604,0.12397345263615492,-0.023467193468047532,650.0,646.0,-0.14744064610420246
2019,1,REG,2019_01_BAL_MIA,BAL,MIA,2019-09-03T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0034796,00-0023682,-0.050652693619769595,0.09744354452974277,222.0,260.0,0.14809623814951237
2019,1,REG,2019_01_BUF_NYJ,BUF,NYJ,2019-09-03T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0034857,00-0034869,-0.0840083114477706,-0.035532193252111495,347.0,444.0,0.048476118195659106
2019,1,REG,2019_01_CIN_SEA,CIN,SEA,2019-09-03T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0027973,00-0029263,0.02553614557115548,0.07742091976738606,386.0,506.0,0.05188477419623058
2019,1,REG,2019_01_DEN_OAK,DEN,LV,2019-09-03T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0026158,00-0031280,0.00871100054634364,-0.010997764517085375,395.0,604.0,-0.019708765063429015
2019,1,REG,2019_01_DET_ARI,DET,ARI,2019-09-03T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0026498,00-0035228,-0.003988435066767567,-0.05,595.0,0.0,-0.046011564933232434
2019,1,REG,2019_01_GB_CHI,GB,CHI,2019-09-03T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0023459,00-0033869,0.047090741186441507,0.06264996243370828,646.0,503.0,0.015559221247266775
2019,1,REG,2019_01_HOU_NO,HOU,NO,2019-09-03T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0033537,00-0020531,0.043494148907903,0.189790649582857,619.0,588.0,0.14629650067495398
2019,1,REG,2019_01_IND_LAC,IND,LAC,2019-09-03T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0033119,00-0022942,-0.05188203894205054,0.15516603478448543,4.0,626.0,0.20704807372653597
2019,1,REG,2019_01_KC_JAX,KC,JAX,2019-09-03T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0033873,00-0029567,0.23267374331982582,0.01503512327047327,686.0,276.0,-0.21763862004935255
2019,1,REG,2019_01_LA_CAR,LAR,CAR,2019-09-03T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0033106,00-0027939,0.10755645863244967,0.03005202152121255,705.0,500.0,-0.07750443711123711
2019,1,REG,2019_01_NYG_DAL,NYG,DAL,2019-09-03T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0022803,00-0033077,0.019944011661573557,0.01970137910655971,623.0,649.0,-0.00024263255501384695
2019,1,REG,2019_01_PIT_NE,PIT,NE,2019-09-03T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0022924,00-0019596,0.1418071477231953,0.10896195889263927,699.0,717.0,-0.03284518883055604
2019,1,REG,2019_01_SF_TB,SF,TB,2019-09-03T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0031345,00-0031503,-0.03941388567354576,0.0516842873590492,102.0,405.0,0.09109817303259496
2019,1,REG,2019_01_TEN_CLE,TEN,CLE,2019-09-03T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0032268,00-0034855,-0.0020147505366339344,0.03357194112170883,373.0,511.0,0.035586691658342766
2019,1,REG,2019_01_WAS_PHI,WAS,PHI,2019-09-03T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0028986,00-0032950,-0.0381291828302623,0.03894403417573182,620.0,432.0,0.07707321700599412
2019,2,REG,2019_02_ARI_BAL,ARI,BAL,2019-09-10T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0035228,00-0034796,-0.06445241109518275,0.013903401807767075,59.0,243.0,0.07835581290294982
2019,2,REG,2019_02_BUF_NYG,BUF,NYG,2019-09-10T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0034857,00-0022803,-0.08940036954134481,0.020799903786964745,385.0,668.0,0.11020027332830956
2019,2,REG,2019_02_CHI_DEN,CHI,DEN,2019-09-10T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0033869,00-0026158,0.04177984327022436,0.01902158728258675,553.0,429.0,-0.022758255987637612
2019,2,REG,2019_02_CLE_NYJ,CLE,NYJ,2019-09-10T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0034855,00-0032156,0.011370738029386353,-0.05,554.0,0.0,-0.061370738029386356
2019,2,REG,2019_02_DAL_WAS,DAL,WAS,2019-09-10T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0033077,00-0028986,0.054353999177335514,-0.011668870468348753,681.0,665.0,-0.06602286964568427
2019,2,REG,2019_02_IND_TEN,IND,TEN,2019-09-10T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0033119,00-0032268,-0.023713692280510266,0.007470996626967288,33.0,401.0,0.031184688907477554
2019,2,REG,2019_02_JAX_HOU,JAX,HOU,2019-09-10T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0035289,00-0033537,-0.01345431438707237,0.04979384538315359,26.0,655.0,0.06324815977022596
2019,2,REG,2019_02_KC_OAK,KC,LV,2019-09-10T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0033873,00-0031280,0.24970464886139038,0.010708715122829454,719.0,630.0,-0.23899593373856093
2019,2,REG,2019_02_LAC_DET,LAC,DET,2019-09-10T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0022942,00-0026498,0.1574970565926861,0.009065855598469248,664.0,643.0,-0.14843120099421683
2019,2,REG,2019_02_MIN_GB,MIN,GB,2019-09-10T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0029604,00-0023459,-0.014187540907087749,0.04174975619492767,657.0,681.0,0.05593729710201542
2019,2,REG,2019_02_NE_MIA,NE,MIA,2019-09-10T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0019596,00-0023682,0.12191809046762987,0.09280487631980718,754.0,291.0,-0.029113214147822697
2019,2,REG,2019_02_NO_LA,NO,LAR,2019-09-10T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0020531,00-0033106,0.1952982804908563,0.10107722002184198,632.0,745.0,-0.09422106046901431
2019,2,REG,2019_02_PHI_ATL,PHI,ATL,2019-09-10T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0032950,00-0026143,0.06174790147324655,0.1094341482030678,472.0,700.0,0.04768624672982125
2019,2,REG,2019_02_SEA_PIT,SEA,PIT,2019-09-10T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0029263,00-0022924,0.08014284854174077,0.12653070293578553,530.0,747.0,0.04638785439404476
2019,2,REG,2019_02_SF_CIN,SF,CIN,2019-09-10T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0031345,00-0027973,-0.036059380214698844,0.035798447962307973,130.0,442.0,0.07185782817700681
2019,2,REG,2019_02_TB_CAR,TB,CAR,2019-09-10T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0031503,00-0027939,0.01600747054634565,0.025306991068454864,444.0,541.0,0.009299520522109216
2019,3,REG,2019_03_ATL_IND,ATL,IND,2019-09-17T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0026143,00-0033119,0.10609517716743015,-0.03583375718418354,744.0,64.0,-0.1419289343516137
2019,3,REG,2019_03_BAL_KC,BAL,KC,2019-09-17T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0034796,00-0033873,0.03016848634013478,0.2637951969911182,282.0,765.0,0.23362671065098342
2019,3,REG,2019_03_CAR_ARI,CAR,ARI,2019-09-17T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0034577,00-0035228,0.002112523925878816,-0.026796804507134328,31.0,102.0,-0.028909328433013144
2019,3,REG,2019_03_CHI_WAS,CHI,WAS,2019-09-17T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0033869,00-0028986,0.04011167108376861,-0.003691096056609987,580.0,703.0,-0.0438027671403786
2019,3,REG,2019_03_CIN_BUF,CIN,BUF,2019-09-17T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0027973,00-0034857,0.04150592284374949,-0.07575327110421043,488.0,418.0,-0.11725919394795992
2019,3,REG,2019_03_DEN_GB,DEN,GB,2019-09-17T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0026158,00-0023459,0.028725742768824315,0.045552698312066965,481.0,717.0,0.01682695554324265
2019,3,REG,2019_03_DET_PHI,DET,PHI,2019-09-17T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0026498,00-0032950,0.014183802480575663,0.05232400200026413,673.0,518.0,0.038140199519688466
2019,3,REG,2019_03_HOU_LAC,HOU,LAC,2019-09-17T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0033537,00-0022942,0.041977695489231366,0.15207549418966512,688.0,701.0,0.11009779870043376
2019,3,REG,2019_03_LA_CLE,LAR,CLE,2019-09-17T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0033106,00-0034855,0.10541046545017375,0.013348709271034206,776.0,592.0,-0.09206175617913955
2019,3,REG,2019_03_MIA_DAL,MIA,DAL,2019-09-17T12:00:00.000000+0000,POSTGAME_ACTUAL_STARTER_IDENTITY_ONLY,build_qb_pregame_features,00-0034343,00-0033077,-0.24168511264700465,0.06606234208611703,463.0,712.0,0.3077474547331217
