season,week,season_type,gameday,game_id,away_team,home_team,team_side,canonical_team,canonical_opponent,actual_starting_qb_name,actual_starting_qb_pfr_id,actual_starting_qb_gsis_id,starter_resolution_class,starter_source,starter_source_game_id,starter_source_locator,starter_source_rank,starter_evidence_class,historical_model_usage,postseason_flag,semantic_exception_flag,official_qb_start_credit,notes
2025,3,REG,2025-09-21,2025_03_ATL_CAR,ATL,CAR,away,ATL,CAR,Michael Penix,PeniMi00,00-0039917,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_ATL_CAR,2025 Stathead pasted rank 215,215,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-21,2025_03_ATL_CAR,ATL,CAR,home,CAR,ATL,Bryce Young,YounBr01,00-0039150,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_ATL_CAR,2025 Stathead pasted rank 36,36,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-21,2025_03_CIN_MIN,CIN,MIN,away,CIN,MIN,Jake Browning,BrowJa08,00-0035100,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_CIN_MIN,2025 Stathead pasted rank 535,535,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-21,2025_03_CIN_MIN,CIN,MIN,home,MIN,CIN,Carson Wentz,WentCa00,00-0032950,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_CIN_MIN,2025 Stathead pasted rank 33,33,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-21,2025_03_DAL_CHI,DAL,CHI,away,DAL,CHI,Dak Prescott,PresDa01,00-0033077,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_DAL_CHI,2025 Stathead pasted rank 24,24,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-21,2025_03_DAL_CHI,DAL,CHI,home,CHI,DAL,Caleb Williams,WillCa03,00-0039918,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_DAL_CHI,2025 Stathead pasted rank 34,34,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-21,2025_03_DEN_LAC,DEN,LAC,away,DEN,LAC,Bo Nix,NixxBo00,00-0039732,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_DEN_LAC,2025 Stathead pasted rank 227,227,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-21,2025_03_DEN_LAC,DEN,LAC,home,LAC,DEN,Justin Herbert,HerbJu00,00-0036355,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_DEN_LAC,2025 Stathead pasted rank 415,415,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-22,2025_03_DET_BAL,DET,BAL,away,DET,BAL,Jared Goff,GoffJa00,00-0033106,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_DET_BAL,2025 Stathead pasted rank 432,432,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-22,2025_03_DET_BAL,DET,BAL,home,BAL,DET,Lamar Jackson,JackLa00,00-0034796,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_DET_BAL,2025 Stathead pasted rank 383,383,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-21,2025_03_GB_CLE,GB,CLE,away,GB,CLE,Jordan Love,LoveJo03,00-0036264,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_GB_CLE,2025 Stathead pasted rank 328,328,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-21,2025_03_GB_CLE,GB,CLE,home,CLE,GB,Joe Flacco,FlacJo00,00-0026158,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_GB_CLE,2025 Stathead pasted rank 461,461,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-21,2025_03_HOU_JAX,HOU,JAX,away,HOU,JAX,C.J. Stroud,StroCJ00,00-0039163,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_HOU_JAX,2025 Stathead pasted rank 29,29,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-21,2025_03_HOU_JAX,HOU,JAX,home,JAX,HOU,Trevor Lawrence,LawrTr00,00-0036971,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_HOU_JAX,2025 Stathead pasted rank 341,341,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-21,2025_03_IND_TEN,IND,TEN,away,IND,TEN,Daniel Jones,JoneDa05,00-0035710,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_IND_TEN,2025 Stathead pasted rank 368,368,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-21,2025_03_IND_TEN,IND,TEN,home,TEN,IND,Cam Ward,WardCa00,00-0040676,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_IND_TEN,2025 Stathead pasted rank 32,32,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-21,2025_03_KC_NYG,KC,NYG,away,KC,NYG,Patrick Mahomes,MahoPa00,00-0033873,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_KC_NYG,2025 Stathead pasted rank 310,310,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-21,2025_03_KC_NYG,KC,NYG,home,NYG,KC,Russell Wilson,WilsRu00,00-0029263,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_KC_NYG,2025 Stathead pasted rank 35,35,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-21,2025_03_LA_PHI,LAR,PHI,away,LAR,PHI,Matthew Stafford,StafMa00,00-0026498,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_LA_PHI,2025 Stathead pasted rank 28,28,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-21,2025_03_LA_PHI,LAR,PHI,home,PHI,LAR,Jalen Hurts,HurtJa00,00-0036389,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_LA_PHI,2025 Stathead pasted rank 396,396,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-21,2025_03_LV_WAS,LV,WAS,away,LV,WAS,Geno Smith,SmitGe00,00-0030565,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_LV_WAS,2025 Stathead pasted rank 27,27,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-21,2025_03_LV_WAS,LV,WAS,home,WAS,LV,Marcus Mariota,MariMa01,00-0032268,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_LV_WAS,2025 Stathead pasted rank 300,300,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-18,2025_03_MIA_BUF,MIA,BUF,away,MIA,BUF,Tua Tagovailoa,TagoTu00,00-0036212,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_MIA_BUF,2025 Stathead pasted rank 30,30,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-18,2025_03_MIA_BUF,MIA,BUF,home,BUF,MIA,Josh Allen,AlleJo02,00-0034857,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_MIA_BUF,2025 Stathead pasted rank 555,555,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-21,2025_03_NO_SEA,NO,SEA,away,NO,SEA,Spencer Rattler,RattSp00,00-0039376,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_NO_SEA,2025 Stathead pasted rank 25,25,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-21,2025_03_NO_SEA,NO,SEA,home,SEA,NO,Sam Darnold,DarnSa00,00-0034869,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_NO_SEA,2025 Stathead pasted rank 491,491,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-21,2025_03_NYJ_TB,NYJ,TB,away,NYJ,TB,Tyrod Taylor,TaylTy00,00-0028118,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_NYJ_TB,2025 Stathead pasted rank 31,31,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-21,2025_03_NYJ_TB,NYJ,TB,home,TB,NYJ,Baker Mayfield,MayfBa00,00-0034855,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_NYJ_TB,2025 Stathead pasted rank 264,264,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-21,2025_03_PIT_NE,PIT,NE,away,PIT,NE,Aaron Rodgers,RodgAa00,00-0023459,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_PIT_NE,2025 Stathead pasted rank 26,26,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,3,REG,2025-09-21,2025_03_PIT_NE,PIT,NE,home,NE,PIT,Drake Maye,MayeDr00,00-0039851,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_03_PIT_NE,2025 Stathead pasted rank 283,283,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-28,2025_04_BAL_KC,BAL,KC,away,BAL,KC,Lamar Jackson,JackLa00,00-0034796,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_BAL_KC,2025 Stathead pasted rank 384,384,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-28,2025_04_BAL_KC,BAL,KC,home,KC,BAL,Patrick Mahomes,MahoPa00,00-0033873,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_BAL_KC,2025 Stathead pasted rank 311,311,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-28,2025_04_CAR_NE,CAR,NE,away,CAR,NE,Bryce Young,YounBr01,00-0039150,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_CAR_NE,2025 Stathead pasted rank 48,48,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-28,2025_04_CAR_NE,CAR,NE,home,NE,CAR,Drake Maye,MayeDr00,00-0039851,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_CAR_NE,2025 Stathead pasted rank 284,284,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-28,2025_04_CHI_LV,CHI,LV,away,CHI,LV,Caleb Williams,WillCa03,00-0039918,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_CHI_LV,2025 Stathead pasted rank 47,47,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-28,2025_04_CHI_LV,CHI,LV,home,LV,CHI,Geno Smith,SmitGe00,00-0030565,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_CHI_LV,2025 Stathead pasted rank 41,41,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-29,2025_04_CIN_DEN,CIN,DEN,away,CIN,DEN,Jake Browning,BrowJa08,00-0035100,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_CIN_DEN,2025 Stathead pasted rank 536,536,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-29,2025_04_CIN_DEN,CIN,DEN,home,DEN,CIN,Bo Nix,NixxBo00,00-0039732,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_CIN_DEN,2025 Stathead pasted rank 228,228,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-28,2025_04_CLE_DET,CLE,DET,away,CLE,DET,Joe Flacco,FlacJo00,00-0026158,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_CLE_DET,2025 Stathead pasted rank 462,462,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-28,2025_04_CLE_DET,CLE,DET,home,DET,CLE,Jared Goff,GoffJa00,00-0033106,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_CLE_DET,2025 Stathead pasted rank 433,433,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-28,2025_04_GB_DAL,GB,DAL,away,GB,DAL,Jordan Love,LoveJo03,00-0036264,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_GB_DAL,2025 Stathead pasted rank 329,329,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-28,2025_04_GB_DAL,GB,DAL,home,DAL,GB,Dak Prescott,PresDa01,00-0033077,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_GB_DAL,2025 Stathead pasted rank 37,37,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-28,2025_04_IND_LA,IND,LAR,away,IND,LAR,Daniel Jones,JoneDa05,00-0035710,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_IND_LA,2025 Stathead pasted rank 369,369,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-28,2025_04_IND_LA,IND,LAR,home,LAR,IND,Matthew Stafford,StafMa00,00-0026498,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_IND_LA,2025 Stathead pasted rank 42,42,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-28,2025_04_JAX_SF,JAX,SF,away,JAX,SF,Trevor Lawrence,LawrTr00,00-0036971,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_JAX_SF,2025 Stathead pasted rank 342,342,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-28,2025_04_JAX_SF,JAX,SF,home,SF,JAX,Brock Purdy,PurdBr00,00-0037834,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_JAX_SF,2025 Stathead pasted rank 38,38,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-28,2025_04_LAC_NYG,LAC,NYG,away,LAC,NYG,Justin Herbert,HerbJu00,00-0036355,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_LAC_NYG,2025 Stathead pasted rank 416,416,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-28,2025_04_LAC_NYG,LAC,NYG,home,NYG,LAC,Jaxson Dart,DartJa00,00-0040691,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_LAC_NYG,2025 Stathead pasted rank 475,475,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-28,2025_04_MIN_PIT,MIN,PIT,away,MIN,PIT,Carson Wentz,WentCa00,00-0032950,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_MIN_PIT,2025 Stathead pasted rank 46,46,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-28,2025_04_MIN_PIT,MIN,PIT,home,PIT,MIN,Aaron Rodgers,RodgAa00,00-0023459,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_MIN_PIT,2025 Stathead pasted rank 40,40,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-28,2025_04_NO_BUF,NO,BUF,away,NO,BUF,Spencer Rattler,RattSp00,00-0039376,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_NO_BUF,2025 Stathead pasted rank 39,39,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-28,2025_04_NO_BUF,NO,BUF,home,BUF,NO,Josh Allen,AlleJo02,00-0034857,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_NO_BUF,2025 Stathead pasted rank 556,556,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-29,2025_04_NYJ_MIA,NYJ,MIA,away,NYJ,MIA,Justin Fields,FielJu00,00-0036945,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_NYJ_MIA,2025 Stathead pasted rank 465,465,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-29,2025_04_NYJ_MIA,NYJ,MIA,home,MIA,NYJ,Tua Tagovailoa,TagoTu00,00-0036212,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_NYJ_MIA,2025 Stathead pasted rank 44,44,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-28,2025_04_PHI_TB,PHI,TB,away,PHI,TB,Jalen Hurts,HurtJa00,00-0036389,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_PHI_TB,2025 Stathead pasted rank 397,397,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-28,2025_04_PHI_TB,PHI,TB,home,TB,PHI,Baker Mayfield,MayfBa00,00-0034855,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_PHI_TB,2025 Stathead pasted rank 265,265,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-25,2025_04_SEA_ARI,SEA,ARI,away,SEA,ARI,Sam Darnold,DarnSa00,00-0034869,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_SEA_ARI,2025 Stathead pasted rank 492,492,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-25,2025_04_SEA_ARI,SEA,ARI,home,ARI,SEA,Kyler Murray,MurrKy00,00-0035228,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_SEA_ARI,2025 Stathead pasted rank 245,245,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-28,2025_04_TEN_HOU,TEN,HOU,away,TEN,HOU,Cam Ward,WardCa00,00-0040676,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_TEN_HOU,2025 Stathead pasted rank 45,45,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-28,2025_04_TEN_HOU,TEN,HOU,home,HOU,TEN,C.J. Stroud,StroCJ00,00-0039163,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_TEN_HOU,2025 Stathead pasted rank 43,43,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-28,2025_04_WAS_ATL,WAS,ATL,away,WAS,ATL,Marcus Mariota,MariMa01,00-0032268,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_WAS_ATL,2025 Stathead pasted rank 301,301,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,4,REG,2025-09-28,2025_04_WAS_ATL,WAS,ATL,home,ATL,WAS,Michael Penix,PeniMi00,00-0039917,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_04_WAS_ATL,2025 Stathead pasted rank 216,216,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,5,REG,2025-10-05,2025_05_DAL_NYJ,DAL,NYJ,away,DAL,NYJ,Dak Prescott,PresDa01,00-0033077,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_05_DAL_NYJ,2025 Stathead pasted rank 49,49,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,5,REG,2025-10-05,2025_05_DAL_NYJ,DAL,NYJ,home,NYJ,DAL,Justin Fields,FielJu00,00-0036945,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_05_DAL_NYJ,2025 Stathead pasted rank 466,466,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,5,REG,2025-10-05,2025_05_DEN_PHI,DEN,PHI,away,DEN,PHI,Bo Nix,NixxBo00,00-0039732,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_05_DEN_PHI,2025 Stathead pasted rank 229,229,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,5,REG,2025-10-05,2025_05_DEN_PHI,DEN,PHI,home,PHI,DEN,Jalen Hurts,HurtJa00,00-0036389,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_05_DEN_PHI,2025 Stathead pasted rank 398,398,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,5,REG,2025-10-05,2025_05_DET_CIN,DET,CIN,away,DET,CIN,Jared Goff,GoffJa00,00-0033106,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_05_DET_CIN,2025 Stathead pasted rank 434,434,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,5,REG,2025-10-05,2025_05_DET_CIN,DET,CIN,home,CIN,DET,Jake Browning,BrowJa08,00-0035100,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_05_DET_CIN,2025 Stathead pasted rank 537,537,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
